$GPRMC,152043.000,A,2943.3826,N,09520.5050,W,0.16,1.04,090516,,,A*79
$GPRMC,152046.000,A,2943.3831,N,09520.5045,W,0.27,16.20,090516,,,A*4C
$GPRMC,152047.000,A,2943.3832,N,09520.5044,W,0.28,18.48,090516,,,A*40
$GPRMC,152048.000,A,2943.3833,N,09520.5044,W,0.30,28.53,090516,,,A*4E
$GPRMC,152049.000,A,2943.3834,N,09520.5044,W,0.17,41.45,090516,,,A*45
$GPRMC,152052.000,A,2943.3834,N,09520.5042,W,0.12,145.81,090516,,,A*71
$GPRMC,152053.000,A,2943.3834,N,09520.5042,W,0.21,179.88,090516,,,A*76
$GPRMC,152054.000,A,2943.3833,N,09520.5042,W,0.23,176.98,090516,,,A*7A
$GPRMC,152055.000,A,2943.3832,N,09520.5042,W,0.17,185.46,090516,,,A*72
$GPRMC,152058.000,A,2943.3833,N,09520.5040,W,0.33,80.58,090516,,,A*41
$GPRMC,152059.000,A,2943.3834,N,09520.5039,W,0.37,67.38,090516,,,A*42
$GPRMC,152100.000,A,2943.3834,N,09520.5038,W,0.38,63.40,090516,,,A*4A
$GPRMC,152101.000,A,2943.3835,N,09520.5037,W,0.35,61.24,090516,,,A*48
$GPRMC,152102.000,A,2943.3835,N,09520.5036,W,0.26,48.86,090516,,,A*4B
$GPRMC,152103.000,A,2943.3836,N,09520.5035,W,0.27,42.53,090516,,,A*49
$GPRMC,152104.000,A,2943.3837,N,09520.5034,W,0.25,27.56,090516,,,A*4A
$GPRMC,152105.000,A,2943.3837,N,09520.5034,W,0.33,19.80,090516,,,A*4A
$GPRMC,152106.000,A,2943.3838,N,09520.5034,W,0.42,10.48,090516,,,A*4D
$GPRMC,152107.000,A,2943.3840,N,09520.5033,W,0.56,3.10,090516,,,A*7E
$GPRMC,152108.000,A,2943.3841,N,09520.5033,W,0.62,356.19,090516,,,A*7D
$GPRMC,152109.000,A,2943.3846,N,09520.5032,W,0.61,353.60,090516,,,A*72
$GPRMC,152110.000,A,2943.3850,N,09520.5028,W,0.58,349.69,090516,,,A*7E
$GPRMC,152111.000,A,2943.3855,N,09520.5027,W,0.65,341.65,090516,,,A*7F
$GPRMC,152112.000,A,2943.3859,N,09520.5027,W,0.66,341.81,090516,,,A*79
$GPRMC,152113.000,A,2943.3864,N,09520.5026,W,0.67,335.18,090516,,,A*75
$GPRMC,152114.000,A,2943.3890,N,09520.5020,W,0.98,336.73,090516,,,A*71
$GPRMC,152115.000,A,2943.3927,N,09520.5013,W,1.31,333.01,090516,,,A*7F
$GPRMC,152116.000,A,2943.3934,N,09520.5015,W,1.32,326.62,090516,,,A*7A
$GPRMC,152117.000,A,2943.3939,N,09520.5015,W,1.29,325.41,090516,,,A*7E
$GPRMC,152118.000,A,2943.3970,N,09520.5008,W,1.43,333.93,090516,,,A*74
$GPRMC,152119.000,A,2943.3971,N,09520.5006,W,1.27,332.34,090516,,,A*74
$GPRMC,152120.000,A,2943.3978,N,09520.5005,W,1.22,333.53,090516,,,A*71
$GPRMC,152121.000,A,2943.3980,N,09520.5003,W,1.05,329.84,090516,,,A*75
$GPRMC,152122.000,A,2943.3985,N,09520.5002,W,1.03,332.94,090516,,,A*7F
$GPRMC,152123.000,A,2943.3988,N,09520.5000,W,0.96,331.94,090516,,,A*7F
$GPRMC,152124.000,A,2943.3993,N,09520.4998,W,0.91,335.81,090516,,,A*7C
$GPRMC,152125.000,A,2943.3993,N,09520.4995,W,0.74,335.43,090516,,,A*75
$GPRMC,152126.000,A,2943.3998,N,09520.4992,W,0.72,339.36,090516,,,A*72
$GPRMC,152127.000,A,2943.3999,N,09520.4989,W,0.60,344.83,090516,,,A*7F
$GPRMC,152128.000,A,2943.3999,N,09520.4986,W,0.40,344.21,090516,,,A*75
$GPRMC,152129.000,A,2943.4000,N,09520.4983,W,0.33,347.27,090516,,,A*7E
$GPRMC,152130.000,A,2943.4001,N,09520.4982,W,0.47,349.58,090516,,,A*73
$GPRMC,152131.000,A,2943.3997,N,09520.4978,W,0.28,357.68,090516,,,A*73
$GPRMC,152132.000,A,2943.3998,N,09520.4978,W,0.32,3.22,090516,,,A*78
$GPRMC,152133.000,A,2943.3999,N,09520.4978,W,0.39,9.56,090516,,,A*7A
$GPRMC,152134.000,A,2943.4000,N,09520.4978,W,0.44,5.92,090516,,,A*7D
$GPRMC,152135.000,A,2943.4001,N,09520.4977,W,0.43,7.33,090516,,,A*7C
$GPRMC,152136.000,A,2943.4003,N,09520.4977,W,0.42,2.09,090516,,,A*70
$GPRMC,152137.000,A,2943.4004,N,09520.4977,W,0.33,17.01,090516,,,A*4C
$GPRMC,152138.000,A,2943.4005,N,09520.4977,W,0.25,28.26,090516,,,A*4C
$GPRMC,152139.000,A,2943.4005,N,09520.4976,W,0.11,26.76,090516,,,A*40
$GPRMC,152140.000,A,2943.4005,N,09520.4976,W,0.15,82.13,090516,,,A*47
$GPRMC,152141.000,A,2943.4006,N,09520.4975,W,0.16,74.73,090516,,,A*4A
$GPRMC,152142.000,A,2943.4006,N,09520.4975,W,0.15,53.24,090516,,,A*4D
